12310448006,挺好的，盒子拿到手里面的手机会晃动，但是东西没事就行，买给麻麻的，性价比还是很高的，人脸识别不错，指纹也是，速度都很快！！！,2018-12-27 21:45:43,5,你***的,0
12298557395,用了几天还不错,2018-12-24 17:23:50,5,j***l,0
12093785191,性价比很高，比商店里卖的便宜很多，运行很流畅，就是屏幕比例不太好，太窄了，只带了个透明的硅胶套，没给贴膜，不过这样手感很好，厂家是鼓励我们裸奔吗？,2018-11-07 10:29:06,5,偶***您,0
12307986204,拍照不是很清楚，手机反应有点慢，快递员态度不好，其他还行，第一次网上买手机，不能说愉快，也不能说不愉快，还是快递员的态度问题。,2018-12-27 10:41:35,5,s***U,0
11611601257,给老婆买的，本想买紫色的，总没有，就下单买蓝色的了。拍照效果不错，速度很快。,2018-06-19 10:18:49,5,亚***兄,7
11600552962,做工满意，毕竟是国产大品牌，运营速度挺快！,2018-06-16 19:54:30,5,大***輝,10
12305555996,大气，这个颜色适合女的用，手感不错，厚度刚好。电池耐用，照片清晰。运行速度快，相信华为。,2018-12-26 15:58:03,5,H***5,0
12287979263,非常完美！支持华为！买给我小弟的，他收到了很开心！算是新年礼物吧！毕竟我用的是 荣耀10，还是挺信任华为的！,2018-12-21 18:18:39,5,和***不,0
11635737488,"买来给女儿用的，试了一下拍照清晰，流畅度很好！
游戏不卡顿，用段儿时间再来评价。",2018-06-24 12:44:46,5,j***4,5
12288258269,送货很快，昨天下单的，今天就到了，很好，一点都不卡，想拍照片的，可是手机在用着呢，只能拍下我用的手机盒了,2018-12-21 19:42:26,5,152*****647_p,0
12297530578,各方面都还不错，如果电池能再大点就完美了，感觉6g运行内存跟我荣耀8   4g的没差别，希望是错觉哈,2018-12-24 12:55:20,5,H***张,0
12301406452,已经在京东买了 n 部手机了，一直都很满意，我还会继续买下去，希望京东越来越好,2018-12-25 13:44:42,5,j***0,0
12086179575,续航可以，挺好的，第二次买华为了。,2018-11-05 16:21:36,5,愤***明,1
12024812535,好看，用起来不错，人脸识别很快，速度快，流畅，拍照ai功能很个性哦。好用。,2018-10-20 10:54:32,5,j***4,3
12101206649,"送货很快，昨天凌晨下单，今天中午就到了，快递小哥态度很好(?▽?)。手机包装都很好
刚来的时候充的可能是虚电，用了两个小时50%的电就没了，下了刺激战场玩了一把，画质运行都很好，就是有点轻微发热。充电试了一下，两个小时零五分钟充满。
主要觉得内部运行软件",2018-11-08 21:06:11,5,想***货,3
12128844102,难度我没用过好手机吗？用着挺好的，并不像评论说的不好，支持一下，不错,2018-11-13 20:29:34,5,D***s,1
12290402954,超大屏，大电池，高像素，外加快充，给老妈用超级棒，要是加上NFC就更好了！荣耀永远性价比！！,2018-12-22 13:12:49,5,毛***王,0
11652444435,"一直用的苹果IOS，刚用华为这个新款play很惊艳，系统优化的不错。自带的应用全部删除，没diao用。屏幕效果很赞，速度完美，电池足够用。就等时间长，看是否卡机。
吐：充电口的缝隙大，肯定容易积灰尘。快递很主动送到柜子哩，MMP 都学坏了学懒了
赞：自带透明保护外套！
耳机得自配了",2018-06-28 23:24:51,5,R***k,25
12302494001,"出厂膜都不给贴  所以包装不给五星     
其他待查用段在评价",2018-12-25 18:42:33,5,j***d,0
12294192584,非常奈斯的一款手机，性价比贼高，才1600买了个麒麟970，玩游戏，备用机都o**k,2018-12-23 14:43:14,5,黒***常,0
